# Created by Octave 3.6.4, Mon Nov 18 01:16:07 2013 CET <paul@localhost.localdomain>
# name: data
# type: matrix
# rows: 160
# columns: 2
 0.0001564818519404717 48
 0.983674162400727 0.03897030614489652
 0.9717175872239507 0.1149624031274447
 0.9662328875443233 0.1871548952608655
 0.9639429980296381 0.2557377627876153
 0.9627516116946528 0.3208914869380276
 0.9620652950042624 0.3827875248809193
 0.9616565168468998 0.4415887609266663
 0.9614196940640655 0.497449935170126
 0.9612994844274556 0.5505180507014127
 0.9612643715132148 0.6009327604561351
 0.9612953450878061 0.6488267347231214
 0.9613804887144505 0.6943260102767583
 0.9615121665071821 0.7375503220527133
 0.9616854607549677 0.7786134182398707
 0.9618972548717389 0.8176233596176703
 0.9621456655518784 0.8546828039265797
 0.9624296623117811 0.8898892760200436
 0.9627487576092234 0.9233354245088345
 0.9633238730580188 0.9551092655731859
 0.9551092655731859 0.963321915743252
 0.9233354245088345 0.9627468249110571
 0.8898892760200436 0.9624276986428612
 0.8546828039265797 0.9621436660987693
 0.8176233596176703 0.9618952134695515
 0.7786134182398707 0.9616833696156982
 0.7375503220527133 0.9615100157933849
 0.6943260102767583 0.9613782659166684
 0.6488267347231214 0.9612930341107577
 0.6009327604561351 0.9612619513022113
 0.5505180507014127 0.9612969268374971
 0.497449935170126 0.9614169604229592
 0.4415887609266663 0.961653552145058
 0.3827875248809193 0.9620620174960194
 0.3208914869380276 0.9627478929656085
 0.2557377627876153 0.9639386217133556
 0.1871548952608655 0.9662274594479912
 0.1149624031274447 0.9717104625650456
 0.05879614598447354 0.9551092655731859
 0.05905992574206106 0.9233354245088345
 0.05860552811482421 0.8898892760200436
 0.05784445269852209 0.8546828039265797
 0.05675128841668183 0.8176233596176703
 0.05527265357998224 0.7786134182398707
 0.05332522991881529 0.7375503220527133
 0.0507879045982139 0.6943260102767583
 0.04748628906740296 0.6488267347231214
 0.04316517672345452 0.6009327604561351
 0.03897030614489652 0.5632426469370867
 0.000324469564021098 36
 0.1397416386737878 0.9852944145843195
 0.1871548952608655 0.9786079289467084
 0.2557377627876153 0.9736103643887009
 0.3208914869380276 0.9709968753756204
 0.3827875248809193 0.9694799954851511
 0.4415887609266663 0.9685657101851513
 0.497449935170126 0.968024616375769
 0.5505180507014127 0.9677363599093813
 0.6009327604561351 0.9676323101079179
 0.6488267347231214 0.9676709895396494
 0.6943260102767583 0.9678263243688957
 0.7375503220527133 0.9680815365715925
 0.7786134182398707 0.968425752157295
 0.8176233596176703 0.9688520121661073
 0.8546828039265797 0.9693560465546458
 0.8898892760200436 0.9699354658952783
 0.9233354245088345 0.9705891231673343
 0.9551092655731859 0.9715345659133182
 0.9715384805428519 0.9551092655731859
 0.9705930403732113 0.9233354245088345
 0.9699394440349403 0.8898892760200436
 0.96936009604976 0.8546828039265797
 0.9688561463671694 0.8176233596176703
 0.9684299879630842 0.7786134182398707
 0.9680858953797484 0.7375503220527133
 0.9678308334530358 0.6943260102767583
 0.967675684064612 0.6488267347231214
 0.9676372361534687 0.6009327604561351
